movie_id,title,genres,year,tmdb_id,imdb_id,tmdb_rating,tmdb_votes,imdb_rating,imdb_votes,body,sentiment_score,weighted_rating
7219,They Drive by Night (1940),Drama,1940,16933,tt0033149,6.7,25,7.3,7801,joe george raft paul fabrini humphrey bogart wildcat independent truck driver small one truck business fabrini boy constantly battle distributor rival loan collector trying make success transport company picture 1940 bigger thrill hitchhiker trucker film noir  RaoulWalsh GeorgeRaft AnnSheridan IdaLupino HumphreyBogart  drama,0.5574,0.290738335676957
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,1938,37833,tt0028346,4.1,31,3.7,8574,highschool principal dr alfred carroll josef forte relates audience parent marijuana devastating effect teen story drug supplier entices several restless teen including sister brother mary dorothy short jimmy lane warren mccollum mary boyfriend bill kenneth craig frequenting reefer house gradually bill jimmy drawn smoking dope affect family life lead terrible crime woman cry men die drug dealer marijuana midnight movie  LouisJ.Gasnier DorothyShort KennethCraig LillianMiles DaveO'Brien  comedy drama,-0.9552,-2.4150471393832467
7223,D.O.A. (1950),Drama|Film-Noir|Mystery,1950,18995,tt0042369,7.2,46,7.2,11770,frank bigelow told poisoned day live try find killed picture excitingly different title poison jazz club doctor scream sadist film noir  RudolphMaté EdmondO'Brien PamelaBritton LutherAdler BeverlyGarland  drama film-noir mystery,-0.9001,0.8740474622438814
7225,Pumping Iron (1977),Documentary,1977,5205,tt0076578,7.0,136,7.4,22587,pumping iron 1977 documentary film runup 1975 mr olympia bodybuilding competition film focus arnold schwarzenegger competitor lou ferrigno franco columbu documentary codirected robert fiore george butler based book name charles gaines george butler simon schuster 1974 training sport gym bodybuilding competition  GeorgeButler ArnoldSchwarzenegger FrancoColumbu LouFerrigno RogerCallard  documentary,0.0,0.7099800655116414
7228,Cool World (1992),Animation|Comedy|Fantasy,1992,14239,tt0104009,4.9,135,4.8,22849,jack deebs cartoonist due released jail comic book cool world describes zany world populated doodle cartoon character noids humanoid jack realize cool world really exist doodle scientist perfected machine link cool world world intrigued seeing creating come life jack nonetheless wary know everything cool world exactly friendly holli would could sex seduction comic book alternate dimension adult animation cartoonist live action animation  RalphBakshi KimBasinger GabrielByrne BradPitt MicheleAbrams  animation comedy fantasy,0.9571,-1.7896006438121506
7234,"Strada, La (1954)",Drama,1954,405,tt0047528,7.5,196,8.0,62221,traveling strongman zampano repays death rosa assistant offering job little sister gelsomina whose mother receives compensation return hearing great picture called la strada roadnow circus prison love enemy authority harley davidson sadness wave dying death appearance rage hate unsociability single revenge road movie  FedericoFellini AnthonyQuinn GiuliettaMasina RichardBasehart AldoSilvani  drama,-0.9578,1.3224423854532394
7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,2001,9696,tt0296042,7.0,228,7.0,55325,sadomasochistic yakuza enforcer kakihara search missing bos come across ichi repressed psychotic killer may able inflict level pain kakihara dreamed love really hurt pain violence woman japanese mafia piercing dominatrix gore drug twin disembowelment blade masochist sadistic torture predator turn victim anarchic comedy  TakashiMiike TadanobuAsano NaoOmori ShinyaTsukamoto PaulynSun  action comedy crime drama horror thriller,-0.9838,0.7227524541066902
7236,"Boy and His Dog, A (1975)",Sci-Fi,1975,4917,tt0072730,6.5,90,6.4,17654,set year 2024 postapocalyptic america 18year old vic telepathic dog blood scavenger desolate wilderness ravaged world war 4 survivor must battle food shelter sexual companionship desertlike wasteland vic blood eke meager existence foraging food fighting gang cutthroat rather kinky tale survival telepathy decoy postapocalyptic dystopia impregnation  L.Q.Jones DonJohnson SusanneBenton JasonRobards TimMcIntire  sci-fi,-0.7579,0.11132051291410766
7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,1958,5055,tt0052080,7.5,46,7.8,11831,maciek andrzej two home army fighter paired ordered kill incoming communist party cadre hotel target welcoming party held maciek meet barmaid krystyna two brief passionate affair pulled away fleeting happiness deadly mission postwar period polish  AndrzejWajda ZbigniewCybulski EwaKrzyżewska WaclawZastrzezynski AdamPawlikowski  drama war,0.743,1.204741242675773
7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,1916,3059,tt0006864,7.4,63,7.7,15295,story poor young woman separated prejudice husband baby interwoven tale intolerance throughout history cruel hand intolerance usa naivety intolerance mill marriage wedding massacre protestant silent film multiple storyline reformer saved hanging jesus  D.W.Griffith LillianGish MaeMarsh RobertHarron F.A.Turner  drama,-0.6369,1.130202210627193
7245,Tormented (1960),Horror|Thriller,1960,28586,tt0054393,5.0,9,4.7,2539,jazz pianist richard carlson haunted dead exlovers juli reding crawling hand floating head ghostwoman owned body soul island lighthouse  BertI.Gordon RichardCarlson LugeneSanders JuliReding JoeTurkel  horror thriller,-0.8176,-1.0782381812289288
7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,1968,11708,tt0062803,6.8,193,6.9,45247,eccentric professor invents wacky machinery cant seem make end meet invents revolutionary car foreign government becomes interested resort skulduggery get hand fantasmagorical musical entertainment history everything flying car fantasy oldtimer  KenHughes DickVanDyke SallyAnnHowes LionelJeffries GertFröbe  adventure children comedy fantasy musical,0.91,0.4782696132982354
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War,2001,27329,tt0290879,5.1,6,6.4,1921,16th century thailand contends civil war burmese invasion beautiful princess rise help protect glory kingdom ayothaya based life queen suriyothai queen thailand invasion  ChatrichalermYukol M.L.PiyapasBhirombhakdi SarunyuWongkrachang ChatchaiPlengpanich JohnnyAnfone  action adventure drama war,0.7351,-0.8468357540924092
7251,Where the Day Takes You (1992),Drama,1992,17736,tt0105810,5.6,13,6.5,3546,group teenage runaway try survive street los angeles drug prostitution violence bureaucratic indifference pose threat kid nevertheless prefer harsh life going back family king somewhat older provides leadership kid runaway independent film drug  MarcRocco LauraSanGiacomo SeanAstin LaraFlynnBoyle  drama,-0.891,-0.7040654618066412
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,2004,1954,tt0289879,7.3,2119,7.6,478022,young man struggle access sublimated childhood memory find technique allows travel back past occupy childhood body change history however soon find every change make unexpected consequence minor change huge consequence amnesia chaos theory blackout time travel flashback  EricBress AshtonKutcher MeloraWalters AmySmart EldenHenson  drama sci-fi thriller,-0.5106,1.1116459014752256
7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance,2004,13476,tt0335559,5.5,163,5.6,27802,smalltown girl win date hollywood star contest date go better expected love triangle form girl celebrity girl best friend every love story room one leading man celebrity romantic comedy male female relationship movie star  RobertLuketic JoshDuhamel KateBosworth TopherGrace NathanLane  comedy romance,0.987,-1.0828009254180235
7256,Touching the Void (2003),Adventure|Documentary,2003,11194,tt0379557,7.6,139,8.0,35512,documentary based book name joe simpson simpson simon yates disastrous nearfatal attempt climb 6344m siula grande cordillera huayhuash peruvian andes 1985 wound mountaineer peru sport glacier climbing rescue snow cordillera huayhuash  KevinMacdonald BrendanMackey NicholasAaron RichardHawking OllieRyall  adventure documentary,0.1779,1.4256001100125575
7257,"Big Bounce, The (2004)",Comedy|Crime|Thriller,2004,12634,tt0315824,5.0,77,4.9,18201,smalltime con artist hawaiian real estate developer mischievous enterprising mistress team potential 200000 score trust hotel robbery based novel judge hawaii blackmail seduction yacht waterfall delinquency safe stolen money deception skinny dipping cell phone double cross beach house elmore leonard scheming yellow bikini  GeorgeArmitage OwenWilson MorganFreeman GarySinise SaraFoster  comedy crime thriller,0.6249,-1.6218463694766
7258,"Perfect Score, The (2004)",Comedy|Crime,2004,13505,tt0314498,5.6,136,5.7,25006,six high school senior decide break princeton testing center steal answer upcoming sat test get perfect score sat hard take even harder steal secret test school student hacking exam  BrianRobbins ChrisEvans BryanGreenberg ScarlettJohansson ErikaChristensen  comedy crime,-0.6249,-0.9567582279314789
7259,You Got Served (2004),Drama|Musical,2004,14114,tt0365957,4.8,75,3.8,27806,mr rad warehouse best hiphop crew los angeles compete money respect suburban crew crash party stealing dancer move two warring friend pull together represent street starring hiphop sensation marque houston omari grandberry lil kim comedian steve harvey want respect got take hiphop dance performance dance breakdance musical  ChrisStokes MarquesHouston Omarion J-Boog  drama musical,0.872,-1.8493571144111538
7260,Latter Days (2003),Comedy|Drama|Romance,2003,15708,tt0345551,6.8,57,7.1,17610,aaron davis steve sandvoss christian markelli wes ramsey two opposite people world aaron young elder mormon missionary want family proud quite passionate religion film christian shallow weho waiterparty boy look forward bedding new guy every night aaron prays christian play opposite attract gay coming religion mormon  C.JayCox SteveSandvoss WesRamsey JacquelineBisset JosephGordon-Levitt  comedy drama romance,0.9612,0.4438169793456687
7261,Barbershop 2: Back in Business (2004),Comedy,2004,21301,tt0337579,5.7,77,5.7,14875,continuing adventure barber calvin barbershop gina stylist beauty shop next door trying cut buisness calvin struggling keep father shop tradition alivethis time urban developer looking replace mom amp pop establishment namebrand chain world change thing never go stylefrom current event politics relationship love still say anything want barbershop let hair blaxploitation  KevinRodneySullivan IceCube CedrictheEntertainer SeanPatrickThomas KekePalmer  comedy,0.8481,-0.8138021483383115
7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,2004,20483,tt0337917,5.0,78,5.2,10284,athletic 12yearold maddy kristen stewart share enthusiasm mountain climbing father tom sam robards unfortunately tom suffers spinal injury scaling mount everest family unable afford surgery save maddy decides get money father operation robbing highsecurity bank relies climbing skill help geeky friend max thieriot corbin bleu pull successfully theyre mission without permission bank robbery  BartFreundlich KristenStewart CorbinBleu MaxThieriot JenniferBeals  action adventure children comedy crime,0.8316,-1.6232582396833368
